name	g1	g2	mean1	mean2	pvalue	fold_change	enriched	qval	Project
1015	Metaviridae	Control	Disease	3.91715424735251e-05	5.9290363719544e-05	0.992329443977273	1.51360809341671	Disease	0.992329443977273	WangQ_2021.BL
1016	Circoviridae	Control	Disease	8.34995298116871e-05	7.89000478686127e-05	0.479795560797367	1.05829504629368	Control	0.799659267995612	WangQ_2021.BL
1017	Herelleviridae	Control	Disease	1.65781752574151e-05	3.01412809312709e-06	0.983627221496128	5.50015617956557	Control	0.992329443977273	WangQ_2021.BL
1018	Drexlerviridae	Control	Disease	6.68141623379119e-05	0.000967864122904979	0.911943094772481	14.4859127023103	Disease	0.992329443977273	WangQ_2021.BL
1019	Guelinviridae	Control	Disease	3.46826545378151e-06	3.41589057575758e-06	0.84628435885426	1.01533271539658	Control	0.991643708528946	WangQ_2021.BL
1020	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangQ_2021.BL
1021	Schitoviridae	Control	Disease	5.53151954848739e-05	7.47348478324675e-05	0.127339718169935	1.35107265150864	Disease	0.796333035536371	WangQ_2021.BL
1022	Retroviridae	Control	Disease	0.000499430140689916	0.00130748075517489	0.26544434517879	2.61794523127645	Disease	0.796333035536371	WangQ_2021.BL
1023	Rountreeviridae	Control	Disease	9.19769753781513e-06	9.43826103896104e-08	0.191093058729984	97.4511883052093	Control	0.796333035536371	WangQ_2021.BL
1024	Bornaviridae	Control	Disease	1.77003891596639e-06	6.73124881385281e-06	0.719130702240466	3.80288181979194	Disease	0.899401851415429	WangQ_2021.BL
1025	Ackermannviridae	Control	Disease	3.2134467394958e-07	1.70062991341991e-08	0.859424547391753	18.8956263449092	Control	0.991643708528946	WangQ_2021.BL
1026	Zobellviridae	Control	Disease	2.72150067226891e-08	1e-09	0.165371744344067	27.2150067226891	Control	0.796333035536371	WangQ_2021.BL
1027	Demerecviridae	Control	Disease	1.8829215210084e-07	5.62642827e-05	0.100247835076929	298.81374275157	Disease	0.796333035536371	WangQ_2021.BL
1028	Polyomaviridae	Control	Disease	6.43552462184874e-07	2.2620303030303e-08	0.0291742464190011	28.4502140100752	Control	0.796333035536371	WangQ_2021.BL
1029	Adenoviridae	Control	Disease	6.13726965546218e-07	0.000162343360649351	0.348773240932796	264.520494883038	Disease	0.799659267995612	WangQ_2021.BL
1030	Smacoviridae	Control	Disease	1e-09	3.20908614718615e-07	0.476644913285319	320.908614718615	Disease	0.799659267995612	WangQ_2021.BL
1031	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangQ_2021.BL
1032	Papillomaviridae	Control	Disease	1.79822235294118e-07	1.40593766233766e-08	0.229624043264983	12.7901997443561	Control	0.796333035536371	WangQ_2021.BL
1033	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangQ_2021.BL
1034	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangQ_2021.BL
1035	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangQ_2021.BL
1036	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangQ_2021.BL
1037	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangQ_2021.BL
1038	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangQ_2021.BL
1039	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangQ_2021.BL
1040	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangQ_2021.BL
1041	Siphoviridae	Control	Disease	0.110834842302467	0.12380640608475	0.042213632036385	1.1170350723005	Disease	0.147747712127347	WangX_2020.CKD
1042	unknown	Control	Disease	0.778782193583444	0.750044783313904	0.00256075846703545	1.03831425924006	Control	0.0143402474153985	WangX_2020.CKD
1043	Myoviridae	Control	Disease	0.0638147355101216	0.0657821313801558	0.512478970917372	1.03082980528411	Disease	0.723458963212542	WangX_2020.CKD
1044	Quimbyviridae	Control	Disease	0.0143224604464235	0.014737667180887	0.212717258716211	1.02898990267884	Disease	0.425434517432422	WangX_2020.CKD
1045	Podoviridae	Control	Disease	0.00231742507409365	0.00385041635663634	0.118537957985659	1.66150629838259	Disease	0.27224656591585	WangX_2020.CKD
1046	Microviridae	Control	Disease	0.0163519324633705	0.0139966041020346	0.0150917837025215	1.1682785584393	Control	0.0704283239451006	WangX_2020.CKD
1047	Podoviridae_crAss-like	Control	Disease	0.00469924344215652	0.00810270552199661	0.656241475840334	1.72425745159485	Disease	0.798902666240407	WangX_2020.CKD
1048	Inoviridae	Control	Disease	0.00430957033599373	0.00280921860209554	6.23994059452503e-07	1.53408151746504	Control	1.74718336646701e-05	WangX_2020.CKD
1049	Salasmaviridae	Control	Disease	0.000773813274132232	0.00101659617712554	0.788341467052734	1.31374869249377	Disease	0.882942443099063	WangX_2020.CKD
1050	Gratiaviridae	Control	Disease	0.000223995128627303	0.00067105001071404	0.835813972990864	2.99582412718704	Disease	0.900107355528623	WangX_2020.CKD
1051	Flandersviridae	Control	Disease	0.0016992623351319	0.0127588006499094	1.4942721186382e-05	7.50843491680115	Disease	0.000209198096609349	WangX_2020.CKD
1052	Autographiviridae	Control	Disease	0.00126097857989408	0.0020263723165674	0.567977358109436	1.60698393206458	Disease	0.723458963212542	WangX_2020.CKD
1053	Caulimoviridae	Control	Disease	3.31961170463371e-06	3.08731380301586e-06	0.126400191318073	1.07524272440039	Control	0.27224656591585	WangX_2020.CKD
1054	Mitoviridae	Control	Disease	1.0767888297012e-05	6.42449615226054e-06	0.0411994733541443	1.67606735871779	Control	0.147747712127347	WangX_2020.CKD
1055	Metaviridae	Control	Disease	8.1652468767754e-06	3.98794907961881e-05	0.876154152895712	4.88405205599089	Disease	0.908010969242295	WangX_2020.CKD
1056	Circoviridae	Control	Disease	7.48292284887442e-05	6.7555564523424e-05	0.00182548480245065	1.1076693536148	Control	0.0127783936171546	WangX_2020.CKD
1057	Herelleviridae	Control	Disease	9.36272112880199e-06	9.70532282189245e-06	0.117152607490839	1.03659210697161	Disease	0.27224656591585	WangX_2020.CKD
1058	Drexlerviridae	Control	Disease	0.00037875597844634	0.000131813064675988	0.696447877995262	2.87343276159586	Control	0.812522524327805	WangX_2020.CKD
1059	Guelinviridae	Control	Disease	1.07070834057971e-05	5.58404604514563e-05	0.363895783607001	5.21528210205431	Disease	0.679272129399734	WangX_2020.CKD
1060	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1061	Schitoviridae	Control	Disease	5.07228633898551e-05	4.80288924805825e-06	0.00140990438476462	10.5609063149565	Control	0.0127783936171546	WangX_2020.CKD
1062	Retroviridae	Control	Disease	3.74499763507246e-05	7.72345708218446e-05	0.549046399150101	2.0623396420476	Disease	0.723458963212542	WangX_2020.CKD
1063	Rountreeviridae	Control	Disease	3.04037449275362e-07	1.39192796116505e-07	0.541876199698224	2.18429011958982	Control	0.723458963212542	WangX_2020.CKD
1064	Bornaviridae	Control	Disease	2.71467623188406e-07	6.35715839805825e-07	0.908010969242295	2.3417740662378	Disease	0.908010969242295	WangX_2020.CKD
1065	Ackermannviridae	Control	Disease	1e-09	2.98603834951456e-09	0.56843204252414	2.98603834951456	Disease	0.723458963212542	WangX_2020.CKD
1066	Zobellviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1067	Demerecviridae	Control	Disease	1e-09	1.14920203883495e-07	0.415629838645441	114.920203883495	Disease	0.723458963212542	WangX_2020.CKD
1068	Polyomaviridae	Control	Disease	2.19031304347826e-06	1e-09	0.0855280315154874	2190.31304347826	Control	0.239478488243365	WangX_2020.CKD
1069	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1070	Smacoviridae	Control	Disease	2.27106086956522e-05	1e-09	0.0855280315154874	22710.6086956522	Control	0.239478488243365	WangX_2020.CKD
1071	Parvoviridae	Control	Disease	1e-09	2.28397330097087e-08	0.56843204252414	22.8397330097087	Disease	0.723458963212542	WangX_2020.CKD
1072	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1073	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1074	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1075	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1076	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1077	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1078	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1079	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1080	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WangX_2020.CKD
1081	Siphoviridae	Control	Disease	0.172676286671635	0.1682125299774	0.259717221068018	1.02653641018796	Control	0.855966005111295	WanY_2021.ASD
1082	unknown	Control	Disease	0.731214698912338	0.742289484917983	0.0314241809063761	1.01514573766381	Disease	0.241261625929872	WanY_2021.ASD
1083	Myoviridae	Control	Disease	0.0793825158511717	0.0712886324059186	0.040210270988312	1.11353680344387	Control	0.241261625929872	WanY_2021.ASD
1084	Quimbyviridae	Control	Disease	0.00287731576603501	0.00235762396668778	0.903277354148881	1.22043031742562	Control	0.98377120880619	WanY_2021.ASD
1085	Podoviridae	Control	Disease	0.000824119937713039	0.00110348545691574	0.0292387130590073	1.33898648293591	Disease	0.241261625929872	WanY_2021.ASD
1086	Microviridae	Control	Disease	0.00413044335604491	0.00459842442950927	0.392317752342677	1.11330044576921	Disease	0.855966005111295	WanY_2021.ASD
1087	Podoviridae_crAss-like	Control	Disease	0.000745727225722822	0.00210497643699974	0.967688581433416	2.82271635578199	Disease	0.98377120880619	WanY_2021.ASD
1088	Inoviridae	Control	Disease	0.00583464809130531	0.0062748468129312	0.899504050947889	1.0754456335219	Disease	0.98377120880619	WanY_2021.ASD
1089	Salasmaviridae	Control	Disease	0.000251375849981543	0.000272239945624157	0.747697652475354	1.08299960256384	Disease	0.98377120880619	WanY_2021.ASD
1090	Gratiaviridae	Control	Disease	3.20773375444338e-05	2.56371384317165e-05	0.614345664298466	1.25120584849477	Control	0.95343340518938	WanY_2021.ASD
1091	Flandersviridae	Control	Disease	0.0014239542128903	0.000709714465677703	0.0206847741712921	2.00637620022381	Control	0.241261625929872	WanY_2021.ASD
1092	Autographiviridae	Control	Disease	0.000337684304484001	0.000569673838889867	0.138949937494985	1.68700123554857	Disease	0.666959699975927	WanY_2021.ASD
1093	Caulimoviridae	Control	Disease	1.73654543718785e-06	2.44352691797943e-06	0.65636578690354	1.40711948311382	Disease	0.95343340518938	WanY_2021.ASD
1094	Mitoviridae	Control	Disease	3.98421044860161e-06	7.68298090880768e-06	0.366501020370478	1.92835720098678	Disease	0.855966005111295	WanY_2021.ASD
1095	Metaviridae	Control	Disease	3.7734889671875e-05	3.005108853125e-05	0.98377120880619	1.25569127496445	Control	0.98377120880619	WanY_2021.ASD
1096	Circoviridae	Control	Disease	6.72720633659007e-05	5.47511105212161e-05	0.63822849950898	1.22868856403986	Control	0.95343340518938	WanY_2021.ASD
1097	Herelleviridae	Control	Disease	6.46124099469317e-07	8.95072424892209e-06	0.902193831733441	13.8529490794007	Disease	0.98377120880619	WanY_2021.ASD
1098	Drexlerviridae	Control	Disease	1.23840870441033e-05	5.1128715509719e-05	0.556059613654847	4.12858172973387	Disease	0.95343340518938	WanY_2021.ASD
1099	Guelinviridae	Control	Disease	1.0588396875e-07	4.9447953125e-08	0.326965527700605	2.14132157265104	Control	0.855966005111295	WanY_2021.ASD
1100	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1101	Schitoviridae	Control	Disease	2.66445328125e-08	7.6824921875e-08	0.941145645382275	2.88332778869211	Disease	0.98377120880619	WanY_2021.ASD
1102	Retroviridae	Control	Disease	0.00014456946636875	3.72777379234375e-05	0.501777968463722	3.87817164940836	Control	0.95343340518938	WanY_2021.ASD
1103	Rountreeviridae	Control	Disease	1e-09	2.58124375e-08	0.324931165476837	25.8124375	Disease	0.855966005111295	WanY_2021.ASD
1104	Bornaviridae	Control	Disease	6.99634796875e-07	2.84288734375e-07	0.675348662009144	2.46100077941226	Control	0.95343340518938	WanY_2021.ASD
1105	Ackermannviridae	Control	Disease	1e-09	1.6639625e-08	0.324931165476837	16.639625	Disease	0.855966005111295	WanY_2021.ASD
1106	Zobellviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1107	Demerecviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1108	Polyomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1109	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1110	Smacoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1111	Parvoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1112	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1113	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1114	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1115	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1116	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1117	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1118	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1119	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1120	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	WanY_2021.ASD
1121	Siphoviridae	Control	Disease	0.118905313478135	0.115168086718639	0.672632565220121	1.0324501940249	Control	0.914898520945362	YanQ_2017.HTN
1122	unknown	Control	Disease	0.763334886935824	0.777829836447976	0.274736335863413	1.01898897818012	Disease	0.676808447148588	YanQ_2017.HTN
1123	Myoviridae	Control	Disease	0.0690405680059197	0.06010558655225	0.0465419322525114	1.14865475850406	Control	0.251326434163561	YanQ_2017.HTN
1124	Quimbyviridae	Control	Disease	0.0131735262167661	0.0150211680631196	0.715803205160637	1.14025415943697	Disease	0.914898520945362	YanQ_2017.HTN
1125	Podoviridae	Control	Disease	0.0048155791344136	0.00195247489226621	0.350937713336305	2.46639746994351	Control	0.676808447148588	YanQ_2017.HTN
1126	Microviridae	Control	Disease	0.0158397049136857	0.0131818286185658	0.0097176307455881	1.20163183515954	Control	0.0874586767102929	YanQ_2017.HTN
1127	Podoviridae_crAss-like	Control	Disease	0.00518710516133705	0.00447272990563766	0.692132299803051	1.15971795095406	Control	0.914898520945362	YanQ_2017.HTN
1128	Inoviridae	Control	Disease	0.0039077420421033	0.00440239299234329	0.0695159153235127	1.1265822935369	Disease	0.267208334337229	YanQ_2017.HTN
1129	Salasmaviridae	Control	Disease	0.000614674602155907	0.00060725468423521	0.564161036928855	1.01221879075341	Control	0.914898520945362	YanQ_2017.HTN
1130	Gratiaviridae	Control	Disease	0.000374874580892933	0.00106278737355725	0.804796231887195	2.83504784727134	Disease	0.944760793954533	YanQ_2017.HTN
1131	Flandersviridae	Control	Disease	0.00262389709005978	0.00532989149997326	0.743767110815152	2.03128831544679	Disease	0.914898520945362	YanQ_2017.HTN
1132	Autographiviridae	Control	Disease	0.00127062394420327	0.000629019332388	0.850343336744845	2.0200077784247	Control	0.95663625383795	YanQ_2017.HTN
1133	Caulimoviridae	Control	Disease	3.9284039590378e-06	4.52499303940021e-06	0.725422110966468	1.15186551245319	Disease	0.914898520945362	YanQ_2017.HTN
1134	Mitoviridae	Control	Disease	1.27991209636366e-05	1.11793544359105e-05	0.445764482365545	1.14488909328459	Control	0.802376068257981	YanQ_2017.HTN
1135	Metaviridae	Control	Disease	4.28558276630524e-05	4.56834631525424e-05	0.0678206646787527	1.06598018621229	Disease	0.267208334337229	YanQ_2017.HTN
1136	Circoviridae	Control	Disease	8.94602416834005e-05	4.92559953539588e-05	0.000202247484160197	1.81623051245903	Control	0.00546068207232531	YanQ_2017.HTN
1137	Herelleviridae	Control	Disease	1.02758058545126e-05	2.50550047032756e-05	0.0791728398036234	2.43825205127565	Disease	0.267208334337229	YanQ_2017.HTN
1138	Drexlerviridae	Control	Disease	0.000593993287197768	1.2420368038035e-05	0.0357447638664129	47.8241293155547	Control	0.241277156098287	YanQ_2017.HTN
1139	Guelinviridae	Control	Disease	1.21952571666667e-05	2.13942509152542e-05	0.995593312775294	1.75430912385605	Disease	1	YanQ_2017.HTN
1140	Chaseviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1141	Schitoviridae	Control	Disease	6.53215234616667e-05	3.34746749152542e-07	0.00674873199806101	195.137140620595	Control	0.0874586767102929	YanQ_2017.HTN
1142	Retroviridae	Control	Disease	5.1057935025e-05	6.64018528440678e-05	1	1.30051974901756	Disease	1	YanQ_2017.HTN
1143	Rountreeviridae	Control	Disease	3.17237766666667e-07	3.76766898305085e-07	0.983224884195594	1.18764831269591	Disease	1	YanQ_2017.HTN
1144	Bornaviridae	Control	Disease	5.97071816666667e-07	2.80089372881356e-07	0.745472868918443	2.13171892430057	Control	0.914898520945362	YanQ_2017.HTN
1145	Ackermannviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1146	Zobellviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1147	Demerecviridae	Control	Disease	1e-09	4.47271355932203e-08	0.321377243128988	44.7271355932203	Disease	0.676808447148588	YanQ_2017.HTN
1148	Polyomaviridae	Control	Disease	2.51871e-06	1e-09	0.329647403391415	2518.71	Control	0.676808447148588	YanQ_2017.HTN
1149	Adenoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1150	Smacoviridae	Control	Disease	2.611705e-05	1e-09	0.329647403391415	26117.05	Control	0.676808447148588	YanQ_2017.HTN
1151	Parvoviridae	Control	Disease	7.59830833333333e-08	1e-09	0.329647403391415	75.9830833333333	Control	0.676808447148588	YanQ_2017.HTN
1152	Papillomaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1153	Alphaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1154	Betaflexiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1155	Redondoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1156	Tectiviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1157	Potyviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1158	Anelloviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1159	Iflaviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1160	Secoviridae	Control	Disease	1e-09	1e-09	NA	1	Disease	NA	YanQ_2017.HTN
1161	Siphoviridae	Control	Disease	0.156292872967998	0.15128525748493	0.000789320761184639	1.03310048557485	Control	0.00210166534712002	YeohYK_2021.COVID-19
1162	unknown	Control	Disease	0.737290629838982	0.745819206535097	0.000840666138848007	1.01156745569651	Disease	0.00210166534712002	YeohYK_2021.COVID-19
1163	Myoviridae	Control	Disease	0.0790505788831953	0.0610040681622863	8.62518762446216e-08	1.29582470914728	Control	5.39074226528885e-07	YeohYK_2021.COVID-19
1164	Quimbyviridae	Control	Disease	0.00632787283902629	0.0130288044030023	4.93846561712554e-10	2.05895483908099	Disease	1.23461640428138e-08	YeohYK_2021.COVID-19
1165	Podoviridae	Control	Disease	0.00321863886764182	0.00296539843924175	0.0201234475809653	1.08539844934458	Control	0.0364956912350975	YeohYK_2021.COVID-19
1166	Microviridae	Control	Disease	0.00440468539393116	0.00797686569009944	9.85647100250821e-05	1.81099555965792	Disease	0.000308014718828382	YeohYK_2021.COVID-19
1167	Podoviridae_crAss-like	Control	Disease	0.00371603182002241	0.00494608495989101	0.0204375870916546	1.33101254226106	Disease	0.0364956912350975	YeohYK_2021.COVID-19
1168	Inoviridae	Control	Disease	0.00510932157751288	0.00290532229600579	8.44909917999867e-09	1.7586074992565	Control	7.04091598333222e-08	YeohYK_2021.COVID-19
